COGID	Eryuan	Heqing	Jianchuan	Lanping	Luobenzhuo	Qiliqiao	Xiangyun	Yunlong	Zhoucheng
4653-5					tɕ a ⁴²				
4989-5					tɕ a ⁴²				
3749-5					j i ⁴²				
3452-5					d a ⁵⁵				
598-5					ɴ a ⁵⁵				
638-5					n ɔ ⁵⁵				
2819-5					p ɯ ⁵⁵				
4477-5					qʰ ɔ̃ ³³				
4487-5					tɕ i ³¹				
4666-5					tɕ i ³¹				
5661-5					t a ⁵⁵				
4923-5					tɕ a ⁴²				
4913-5					k ɯ ³¹				
1143-5					m æ̃ ³¹				
4864-5					s ao ⁵⁵				
3184-5					ɕ ĩ ⁵⁵				
4591-5					ts u ⁵⁵				
1431-5					ɕ i ⁵⁵				
3323-5					qʰ ã ⁵⁵				
6709-5					ts ɯ ³¹				
903-5					m a ⁴²				
5098-5					k ɯ ³¹				
5994-5					q ɔ ⁵⁵				
6971-5					s ao ⁵⁵				
763-5					ʈʂ ɛ̃ ⁵⁵				
691-5					x ẽ ⁵⁵				
1083-5					t a ⁵⁵				
1421-5					k ao ⁴²				
6699-5					ʈ ɯ ²¹				
2628-5					s ao ⁵⁵				
1696-5					x ẽ ⁵⁵				
6179-5					q ɔ ⁵⁵				
6180-5					ʈʂ ɛ̃ ⁵⁵				
6658-5					s ɔ ³³				
1231-5					s ɔ ³³				
4265-5					n ɔ ⁵⁵				
2787-5					tɕ ʊ ³¹				
3247-5					ʈʂ ɛ̃ ⁵⁵				
252-5					t a ⁵⁵				
6004-5					q u ⁵⁵				
4728-5					s ao ⁵⁵				
3843-5					f ʊ ⁵⁵				
4965-5					tɕ a ⁴²				
5641-5					t a ⁴⁴				
3280-5					s ɔ ³³				
1390-5					q u ⁵⁵				
2156-5					f ʊ ⁵⁵				
3433-5					tɕ i ³¹				
552-5					ɖʐ ʅ ³³				
4845-5					ts a ⁴⁴				
4846-5					t ɯ ⁵⁵				
2292-5					m ɯ̃ ³¹				
6635-5					ɲ i ⁵⁵				
3994-5					t ɯ ⁵⁵				
3031-5					tɕ i ³¹				
6078-5					ɖ ɯ ³¹				
1644-5					tʰ ã ⁵⁵				
2435-5					ɲ i ⁵⁵				
1676-5					t a ⁴⁴				
6281-5					q ẽ ⁵⁵				
5915-5					tɕ i ³³				
1560-5					ɖʐ ʅ ³³				
575-5					d ao ⁴²				
5319-5					s ɔ ³³				
2797-5					q ɔ ⁵⁵				
6991-5					tɕ i ³¹				
3513-5					tɕ ʊ ³¹				
5205-5					ʈʂʰ ʅ ³³				
6109-5					ʈʂʰ ʅ ³³				
2056-5					m ɯ̃ ⁵⁵				
6099-5					k ɔ ³³				
6119-5					p a ⁴²				
1978-5					t w ɛ ⁵⁵				
3973-5					tɕ i ⁵⁵				
2046-5					ɖʐ ʅ ³³				
5622-5					ʑ u ⁵⁵				
648-5					d a ⁵⁵				
6789-5					p a ⁴²				
618-5					t ɯ ⁵⁵				
2384-5					m ɯ̃ ⁵⁵				
1124-5					q ẽ ⁵⁵				
1125-5					ts a ⁴⁴				
4178-5					k ɔ ³³				
1686-5					q ɔ ⁵⁵				
1495-5					tɕ i ³¹				
4090-5					ʑ u ⁵⁵				
4802-5					x ã ⁵⁵				
1764-5					z ɔ̃ ³³				
3270-5					m ɔ ³³				
1884-5					tɕ a ⁴²				
1203-5					q ɔ ⁵⁵				
6645-5					x ã ⁵⁵				
608-5					qʰ ɔ̃ ³³				
2889-5					ʈʂ ɛ̃ ⁵⁵				
5350-5					tɕʰ o ³¹				
6158-5					qʰ ɔ̃ ⁵⁵				
4306-5					s ɔ ³³				
4891-5					k ao ⁴²				
6436-5					k ɔ ³³				
6213-5					s ao ⁵⁵				
2320-5					ɕ i ⁵⁵				
5253-5					f ʊ ⁵⁵				
5108-5					ʈ ɛ ⁵⁵				
4100-5					ts ɿ ⁴⁴				
6018-5					tɕ i ³¹				
1352-5					n ɔ ³¹				
4228-5					p a ⁴²				
4247-5					ʈʂ ɛ̃ ⁵⁵				
75-5					tɕ i ³¹				
118-5					q õ ⁵⁵				
2866-5					m æ̃ ³¹				
64-5					qʰ ɔ̃ ³³				
43-5					tɕ i ³³				
128-5					n ɔ ³¹				
7023-5					n ɔ ³¹				
7012-5					n ɔ ⁵⁵				
4497-5					t a ⁴⁴				
2928-5					tɕ i ⁵⁵				
148-5					ɯ̃ ³³				
1623-5					qʰ ɔ̃ ³³				
2648-5					t ao ⁵⁵				
2649-5					l u ⁵⁵				
6242-5					l u ³¹				
3943-5					s ɔ ³³				
1026-5					q ẽ ⁵⁵				
6404-5					q ɔ ⁵⁵				
585-5					ts u ⁵⁵				
1731-5					w a ⁴²				
5510-5					l a ⁴⁴				
5360-5					qʰ ɔ̃ ³³				
879-5					q ɔ ⁵⁵				
880-5					l u ⁵⁵				
271-5					p o ³¹				
3565-5					ɕ i ⁵⁵				
3896-5					m e ³³				
3897-5					tɕ i ³¹				
1816-5					tɕ ʊ ³¹				
3343-5					ts ẽ ⁵⁵				
1864-5					s ao ⁵⁵				
2026-5					m a ⁴²				
6223-5					x ã ⁵⁵				
6224-5					m æ ⁴²				
337-5					tɕ o ⁵⁵				
4295-5					k ao ⁴²				
384-5					m i ⁵⁵				
385-5					ʐ u ³¹				
869-5					q u ⁵⁵				
2745-5					ɕ i ⁵⁵				
4423-5					s ao ⁵⁵				
5380-5					s æ ⁵⁵				
4436-5					tɕ i ³¹				
4975-5					m æ̃ ³¹				
2599-5					t ɯ ³¹				
2600-5					m ã ⁵⁵				
1913-5					tɕ i ³¹				
6336-5					tɕ i ³¹				
4065-5					k ao ⁴²				
3114-5					ʈ ɛ ⁵⁵				
1474-5					ɲ i ³³				
6531-5					ɲ i ⁵⁵				
4517-5					ɖ ɯ ³¹				
6730-5					tɕ i ³¹				
6380-5					tɕ i ⁵⁵				
1799-5					tɕ i ³¹				
5465-5					x ã ⁵⁵				
170-5					tɕ i ³¹				
1706-5					tɕ i ⁵⁵				
1103-5					tɕ ʊ ³¹				
5925-5					ʈʂ ɛ̃ ⁵⁵				
1215-5					s ao ⁵⁵				
6947-5					t ɔ ³¹				
5429-5					m a ⁴²				
2949-5					m æ̃ ³¹				
3009-5					p ɯ ³¹				
4988-5					ɣ ɯ ⁴²				
530-5					ɯ̃ ³³				
1854-5					ɲ i ⁵⁵				
4812-5					ɣ ɯ ⁴²				
6426-5					ʈʰ u ⁵⁵				
5243-5					q õ ⁵⁵				
6578-5					ʑ u ⁵⁵				
4559-5					tɕ a ⁴²				
5651-5					tɕ ʊ ³¹				
4507-5					tɕ i ³¹				
3575-5					q u ⁵⁵				
6148-5					m æ̃ ³¹				
5058-5					f ʊ ⁵⁵				
2453-5					ʈ ɛ ⁵⁵				
1483-5					ɲ i ⁵⁵				
6282-5					ɲ i ⁵⁵				
1380-5					m æ ⁴²				
6992-5					ɲ i ⁵⁵				
1519-5					ɲ i ⁵⁵				
2718-5					tɕ ʊ ³¹				
1496-5					ɲ i ⁵⁵				
1885-5					d ao ⁴²				
4216-5					ɲ i ⁵⁵				
95-5					ɲ i ³¹				
33-5					t ɯ ³¹				
5263-6						x ɛ ⁵⁵			
452-6						t ɯ ²¹			
4342-6						t ɯ ²¹			
4344-6						tsʰ ɯ ³¹			
5487-6						t ɯ ²¹			
1401-6						pʰ ɔ ⁴⁴			
6496-6						tsʰ ɯ ³¹			
1064-6						l a ⁴⁴			
1065-6						ts ɿ ³³			
6617-6						t ɔ ²¹			
4367-6						t a ⁴⁴			
4378-6						ɕ i ³⁵			
4379-6						l i ³¹			
3984-6						ɕ i ³³			
5086-6						ts ɤ ³³			
3333-6						s e ⁴⁴			
2226-6						x w ɔ ³⁵			
2373-6						kʰ w ɔ ³³			
2363-6						s ɯ ⁵⁵			
672-6						ts ɿ ⁵⁵			
673-6						k ɯ ³¹			
2690-6						p ɔ ²¹			
6337-6						p a ⁴⁴			
6319-6						ts e ³²			
2617-6						s ɯ ⁴⁴			
2066-6						s ɯ ⁴⁴			
2094-6						s ɯ ⁴⁴			
2096-6						k e ⁴⁴			
798-6						p a ⁴²			
6668-6						ɕ o ³³			
4028-6						t e ⁴⁴			
6555-6						k w a ⁴⁴			
2281-6						k ɤ ⁴⁴			
701-6						k w a ⁴⁴			
628-6						ʃ w a ⁴⁴			
3096-6						ts ɿ ³³			
3021-6						ts o ²¹			
2708-6						ɕ i ³⁵			
3462-6						k a ³⁵			
1932-6						ɕ i ³³			
6469-6						s ɿ ³¹			
4454-6						ɲ i ²¹			
4455-6						k e ³⁵			
6926-6						n ɤ ³³			
6927-6						ɲ i ²¹			
3916-6						m ɯ ³³			
6822-6						ɲ i ²¹			
5417-6						ts ɿ ³³			
1959-6						x a ⁴²			
1960-6						t u ³⁵			
2899-6						x a ⁴²			
3651-6						ts ɿ ³³			
811-6						k u ²¹			
1633-6						m ɛ ²¹			
1775-6						k ɤ ³¹			
5801-6						k e ⁴²			
4769-6						l ɔ ³¹			
3720-6						k a ³⁵			
6446-6						m ɯ ³³			
1255-6						pʰ ɛ ⁵⁵			
3595-6						ɲ i ⁴⁴			
1600-6						p e ³³			
242-6						ts ɿ ⁵⁵			
3739-6						k e ²¹			
5984-6						ts o ²¹			
838-6						ʃ w ɔ ³⁵			
839-6						t ɯ ²¹			
3149-6						j i ³⁵			
2829-6						ts ɤ ²¹			
4602-6						tɕ i ³⁵			
5225-6						l ɔ ³⁵			
3933-6						s ɤ ⁴²			
5763-6						ts o ⁴²			
2134-6						ɕ i ³⁵			
5724-6						t ɯ ⁴⁴			
5704-6						ts o ⁴²			
5705-6						kʰ w a ⁵⁵			
5037-6						tɕ i ³¹			
5038-6						t a ⁴⁴			
4332-6						ts ɿ ³³			
5447-6						tsʰ ɛ ⁵⁵			
3702-6						s ɿ ³¹			
1549-6						s ɿ ³¹			
2394-6						k ɤ ³³			
1-6						w e ⁴²			
2947-6						t ɯ ²¹			
4653-6						k ɛ ⁴²			
4989-6						k ɛ ⁴²			
3749-6						j o ⁴⁴			
3452-6						tɕʰ ɛ ⁵⁵			
598-6						ŋ a ⁴⁴			
638-6						pʰ ɯ ⁵⁵			
2819-6						p o ⁴⁴			
4477-6						kʰ w a ⁴⁴			
4487-6						ts ɿ ⁴²			
4666-6						tɕ i ³³			
5661-6						t a ³²			
4923-6						ts ɿ ²¹			
4913-6						k ɯ ²¹			
1143-6						m ɛ ⁴⁴			
4864-6						ɕ ɔ ³⁵			
3184-6						s ɯ ⁴⁴			
4591-6						ts o ⁴⁴			
1431-6						s e ⁴⁴			
3323-6						k e ³⁵			
6709-6						ts ɯ ⁴⁴			
903-6						m ɛ ³²			
5098-6						k ɯ ³¹			
5994-6						k a ³⁵			
6971-6						ʃ w a ⁴⁴			
763-6						ts ɿ ³⁵			
691-6						x a ⁴⁴			
1083-6						t ɔ ⁴⁴			
1421-6						k e ⁴²			
6699-6						t ɯ ²¹			
2628-6						ɕ o ⁵⁵			
1696-6						x a ⁴²			
6179-6						k e ³⁵			
6180-6						ts ɿ ⁵⁵			
6658-6						ʃ w ɔ ²¹			
1231-6						ʃ w ɔ ²¹			
4265-6						kʰ ɯ ⁵⁵			
2787-6						ts o ²¹			
3247-6						ts ɿ ⁵⁵			
252-6						t a ⁴⁴			
6004-6						k a ²¹			
4728-6						ʃ w a ³⁵			
3843-6						w e ⁴⁴			
4965-6						ts o ²¹			
5641-6						t a ⁴⁴			
3280-6						ʃ w ɔ ²¹			
1390-6						k o ⁴⁴			
2156-6						w e ⁴⁴			
3433-6						ɕ i ³¹			
552-6						ɕ i ³¹			
4845-6						ts ɯ ⁴⁴			
4846-6						t ɯ ⁴⁴			
2292-6						m ɛ ²¹			
6635-6						ɲ i ⁴⁴			
3994-6						t ɯ ⁴⁴			
3031-6						ts o ³³			
6078-6						ts ɯ ³³			
1644-6						tʰ ɤ ⁵⁵			
2435-6						ɲ i ⁴⁴			
1676-6						t w a ⁴²			
6281-6						k e ³⁵			
5915-6						ts ɿ ⁵⁵			
1560-6						ɕ i ³³			
575-6						t ɔ ³⁵			
5319-6						s e ⁴⁴			
2797-6						k a ³⁵			
6991-6						tɕ i ³¹			
3513-6						ts o ²¹			
5205-6						tsʰ ɿ ⁵⁵			
6109-6						tʃʰ u ⁵⁵			
2056-6						m ɔ ³²			
6099-6						k ɯ ³³			
6119-6						p o ⁴²			
1978-6						t w e ³³			
3973-6						tɕ i ³⁵			
2046-6						ɕ o ³³			
5622-6						ɕ ɛ ⁵⁵			
648-6						tɕʰ ɛ ⁵⁵			
6789-6						p ɛ ⁴²			
618-6						x ɯ ⁴⁴			
2384-6						m a ⁴⁴			
1124-6						k a ³⁵			
1125-6						tɕ ɯ ³¹			
4178-6						k u ³³			
1686-6						k a ³⁵			
1495-6						ts ɿ ³³			
4090-6						ɕ i ³⁵			
4802-6						x ɛ ⁵⁵			
1764-6						ts o ³³			
3270-6						m ɯ ³³			
1884-6						k e ⁴²			
1203-6						k ɯ ⁵⁵			
6645-6						w e ³⁵			
608-6						kʰ w ɔ ³³			
2889-6						tɕʰ i ⁵⁵			
5350-6						tsʰ ɤ ³¹			
6158-6						kʰ a ⁴⁴			
4306-6						ʃ w ɔ ²¹			
4891-6						k ɔ ²¹			
6436-6						k u ³³			
6213-6						ʃ w a ³⁵			
2320-6						ɕ i ⁴⁴			
5253-6						f ɤ ⁴⁴			
5108-6						tɕʰ i ⁴⁴			
4100-6						tɕ ɯ ³³			
6018-6						ts ɿ ⁴²			
1352-6						ŋ ɯ ²¹			
4228-6						p ɛ ⁴⁴			
4247-6						tɕʰ i ⁵⁵			
75-6						ts ɿ ³³			
118-6						k w a ⁴⁴			
2866-6						m ɛ ³³			
64-6						kʰ w ɔ ³³			
43-6						kʰ ɔ ⁵⁵			
128-6						ŋ ɔ ²¹			
7023-6						n ɔ ²¹			
7012-6						n a ⁴²			
4497-6						t e ³²			
2928-6						tɕ i ⁵⁵			
148-6						ɯ ³³			
1623-6						kʰ w a ³³			
2648-6						tʰ ɤ ⁵⁵			
2649-6						l ɔ ³⁵			
6242-6						l ɔ ³¹			
3943-6						ʃ w ɔ ²¹			
1026-6						k e ³⁵			
6404-6						k ɯ ⁵⁵			
585-6						ts o ⁴⁴			
1731-6						w a ⁴²			
5510-6						l ɔ ³⁵			
5360-6						kʰ ɤ ³³			
879-6						k w ɔ ³⁵			
880-6						l a ⁴⁴			
271-6						p i ²¹			
3565-6						ɕ i ⁴⁴			
3896-6						m ɯ ⁴⁴			
3897-6						ts ɿ ³³			
1816-6						ts ɤ ²¹			
3343-6						tɕ i ⁴⁴			
1864-6						s e ⁴⁴			
2026-6						m a ²¹			
6223-6						x ɛ ⁵⁵			
6224-6						m ɛ ²¹			
337-6						ts ɤ ⁴⁴			
4295-6						k ɔ ²¹			
384-6						m i ³⁵			
385-6						ɕ o ²¹			
869-6						k ɤ ²¹			
2745-6						ɕ i ³³			
4690-6						k w a ⁵⁵			
4436-6						ts ɿ ²¹			
2519-6						ts o ³³			
4975-6						m i ⁴⁴			
4548-6						w a ⁴²			
4397-6						p e ²¹			
6203-6						tɕ i ³¹			
2689-6						t ɯ ²¹			
2599-6						t ɯ ²¹			
2600-6						m a ³⁵			
1913-6						tɕ y ³³			
1914-6						w e ³³			
1903-6						w e ³³			
6336-6						ts ɿ ³³			
473-6						u ²¹			
4065-6						k ɔ ²¹			
6554-6						j i ³⁵			
3114-6						ts e ⁴⁴			
4942-6						k ɤ ³⁵			
3615-6						pʰ j a ⁴⁴			
4197-6						k u ³³			
4198-6						ɲ i ²¹			
1474-6						n ɤ ³³			
4954-6						tʰ u ³³			
4517-6						ts ɯ ³³			
1173-6						j i ³⁵			
6365-6						k w a ³⁵			
6730-6						tɕ i ³¹			
6380-6						tɕ i ³⁵			
924-6						m ɯ ⁴⁴			
752-6						tɕ i ³¹			
4316-6						p i ²¹			
5181-6						ŋ ɛ ²¹			
5785-6						pʰ ɔ ³¹			
4770-6						p ɔ ²¹			
2755-6						p o ⁴²			
1298-6						x ɛ ⁵⁵			
784-6						v a ⁵⁵			
3596-6						t ɯ ²¹			
1799-6						tɕ i ³¹			
5007-6						p i ³⁵			
5465-6						x ɛ ⁵⁵			
170-6						ts ɿ ³³			
3150-6						t a ⁴⁴			
3780-6						w e ⁴²			
1706-6						tɕ i ³⁵			
403-6						p a ²¹			
5329-6						k e ⁴²			
1103-6						ts ɤ ²¹			
1113-6						s ɿ ²¹			
232-6						ts ɿ ⁵⁵			
5925-6						ts ɿ ⁵⁵			
5926-6						ts ɿ ³³			
5723-6						p a ⁴²			
3064-6						ts o ⁴²			
3065-6						k ɯ ⁵⁵			
3793-6						k e ⁴²			
1215-6						s ɤ ⁵⁵			
4409-6						f ɤ ⁴⁴			
720-6						s ɿ ³⁵			
721-6						tsʰ ɛ ⁴⁴			
2266-6						k ɤ ⁴⁴			
5743-6						k u ³¹			
2124-6						x e ⁴⁴			
6947-6						t ɔ ²¹			
5448-6						tɕʰ i ⁴⁴			
4016-6						m ɛ ³⁵			
5813-6						tɕʰ i ⁴⁴			
2949-6						m i ³²			
3813-6						ts ɿ ²¹			
3009-6						p ɯ ³¹			
1153-6						m i ³⁵			
3355-6						p i ³⁵			
6426-6						ts o ⁴⁴			
5027-6						ʃ w a ⁴⁴			
4707-6						m a ³⁵			
3139-6						k ɤ ³¹			
6595-6						p e ⁴⁴			
5243-6						k ɤ ⁴²			
5274-6						tsʰ ɛ ³³			
6578-6						ɕ ɛ ⁵⁵			
1612-6						ts ɿ ⁵⁵			
3183-6						ts o ⁴²			
4559-6						ts ɤ ⁴²			
4718-6						x a ⁵⁵			
2036-6						w e ⁴²			
3853-6						m i ⁴⁴			
3854-6						w e ⁴⁴			
4275-6						w e ⁴⁴			
6961-6						w ɛ ⁴²			
5651-6						ts ɤ ³³			
5682-6						tsʰ u ³³			
5118-6						ts ɿ ³⁵			
1411-6						kʰ w a ³³			
4507-6						ts o ³³			
4824-6						s ɯ ⁵⁵			
3246-6						n a ²¹			
317-6						p j a ⁴⁴			
2215-6						m ɯ ²¹			
2016-6						k e ³⁵			
2155-6						ts ɿ ³⁵			
3575-6						k ɔ ²¹			
3434-6						x w a ³⁵			
3168-6						ʃ w ɔ ²¹			
2291-6						pʰ i ³³			
6148-6						m i ⁴⁴			
5058-6						w e ⁴⁴			
6271-6						pʰ j a ⁴⁴			
2453-6						tɕʰ i ⁴⁴			
1483-6						ɲ i ⁴⁴			
5370-6						ts e ⁴⁴			
3684-6						t e ⁴⁴			
3685-6						f ɤ ⁴⁴			
3664-6						v ɤ ³³			
440-6						p ɛ ²¹			
5167-6						j ɔ ²¹			
6282-6						ɲ i ⁴⁴			
1380-6						m ɛ ²¹			
3585-6						p i ²¹			
6992-6						ɲ i ⁴⁴			
5623-6						kʰ w ɔ ³³			
1519-6						ɲ i ⁴⁴			
3385-6						tsʰ ɛ ⁵⁵			
2718-6						ts ɤ ³³			
6300-6						m ɛ ³⁵			
1496-6						ɲ i ⁴⁴			
5128-6						j i ³⁵			
1885-6						t ɔ ³⁵			
3873-6						kʰ ɯ ⁵⁵			
996-6						pʰ i ⁵⁵			
997-6						j i ⁴⁴			
1570-6						n a ²¹			
5475-6						ʃ w a ³⁵			
5017-6						tsʰ ɛ ³¹			
2330-6						ɕ ɔ ³⁵			
6252-6						ʃ w ɔ ³⁵			
6253-6						kʰ w ɔ ³³			
4216-6						j i ³⁵			
1874-6						p j a ⁴⁴			
4227-6						a ³¹			
4246-6						a ³¹			
6028-6						a ³¹			
95-6						j i ²¹			
22-6						p e ²¹			
33-6						t ɯ ²¹			
6678-6						ŋ a ³⁵			
5263-7							x e ³⁵		
452-7							t ou ²¹		
4342-7							t ou ²¹		
4344-7							tsʰ ou ³¹		
5487-7							t ou ²¹		
1401-7							p ɔ ³¹		
6496-7							tsʰ ou ³¹		
1064-7							l a ³⁵		
1065-7							ts ɿ ³³		
6617-7							t ɔ ²¹		
4367-7							t a ²¹		
4378-7							s ɤ ³⁵		
4379-7							l i ³⁵		
3984-7							ɕ y ³³		
5086-7							ts ɿ ³³		
3333-7							s ɤ ⁴⁴		
2226-7							x ɔ ³⁵		
2373-7							k ɔu ³³		
2363-7							s ɤ ³⁵		
672-7							tsʰ ɿ ⁵⁵		
673-7							k ou ³¹		
2690-7							p a ²¹		
6337-7							p a ⁴⁴		
6319-7							ts e ⁴⁴		
2617-7							s ɿ ³³		
2066-7							s ɿ ³³		
2094-7							s ɿ ³³		
2096-7							kʲ ɛ ³⁵		
798-7							p a ⁴²		
6668-7							ɕ y ³³		
4028-7							t ɛ ⁴⁴		
6555-7							k w ã ⁴⁴		
2281-7							kʲ ɛ ⁴⁴		
701-7							k w ã ⁴⁴		
628-7							s w a ⁴⁴		
3096-7							ts ɿ ³³		
3021-7							tɕ ɛ̃ ³¹		
2708-7							s ɤ ³⁵		
3462-7							k ã ³⁵		
1932-7							s ɿ ³³		
6469-7							s ɿ ³³		
4454-7							n i ³¹		
4455-7							kʲ i ³⁵		
6926-7							j ɔ ³³		
6927-7							n i ³¹		
3916-7							m e ³³		
6822-7							n e ³¹		
5417-7							ts ɿ ³³		
1959-7							x w e ³³		
1960-7							t ɯ ³⁵		
2899-7							x w e ³³		
3651-7							ts ɿ ³³		
811-7							k ã ²¹		
1633-7							m e ³¹		
1775-7							k ã ²¹		
5801-7							kʲ i ⁴²		
4769-7							l a ³¹		
3720-7							k ã ³⁵		
6446-7							m e ³³		
1255-7							pʰ j ɛ ⁵⁵		
3595-7							n i ⁴⁴		
1600-7							p i ³³		
242-7							ts ɿ ³⁵		
3739-7							kʲ i ²¹		
5984-7							tɕ ɛ̃ ³¹		
838-7							s ɤ ³⁵		
839-7							t ɔ ²¹		
3149-7							n i ⁴⁴		
2829-7							tɕ ɛ̃ ³¹		
4602-7							tɕ ĩ ³⁵		
5225-7							l a ²¹		
3933-7							s ɤ ⁴²		
5763-7							k w ɔ ⁴²		
2134-7							s ɤ ³⁵		
5724-7							t ou ⁴⁴		
5704-7							k w ɔ ⁴²		
5705-7							kʰ w e ⁵⁵		
5037-7							tɕ ĩ ³⁵		
5038-7							t a ³⁵		
4332-7							ts ɿ ³³		
5447-7							tɕʰ ɛ ⁵⁵		
3702-7							z ɿ ³¹		
1549-7							z ɿ ³¹		
2394-7							k ɔu ³³		
1-7							w ẽ ⁴²		
2947-7							t ou ²¹		
4653-7							kʲ i ⁴²		
4989-7							kʲ i ⁴²		
3749-7							j ɔ ³³		
3452-7							tɕʰ w ɛ ⁵⁵		
598-7							n a ⁴⁴		
638-7							n ou ⁵⁵		
2819-7							p ɔ ³⁵		
4477-7							kʰ w a ⁴⁴		
4487-7							tɕ ɛ ⁴²		
4666-7							tɕ ĩ ³⁵		
5661-7							t a ⁴²		
4923-7							tɕ ɛ̃ ⁴²		
4913-7							k ɯ ²¹		
1143-7							m ɛ ⁴⁴		
4864-7							s a ³⁵		
3184-7							s ɿ ³³		
4591-7							ts ɔ ⁴⁴		
1431-7							s ɤ ⁴⁴		
3323-7							kʲ i ³⁵		
6709-7							t ou ⁴⁴		
903-7							m ɛ ⁴²		
5098-7							k ɯ ²¹		
5994-7							k ã ³⁵		
6971-7							s w a ⁴⁴		
763-7							tɕ ĩ ³⁵		
691-7							x w e ⁴⁴		
1083-7							t a ⁴²		
1421-7							kʲ i ⁴²		
6699-7							t ɯ̃ ⁴²		
2628-7							s ɤ ³⁵		
1696-7							x w e ³³		
6179-7							kʲ i ³⁵		
6180-7							ts ɿ ⁵⁵		
6658-7							s ɤ ⁴⁴		
1231-7							s ɤ ⁴²		
4265-7							k ou ⁵⁵		
2787-7							tɕ ɛ̃ ³¹		
3247-7							ts ɿ ⁵⁵		
252-7							t a ⁴²		
6004-7							k ã ²¹		
4728-7							s a ⁵⁵		
3843-7							f w e ⁴⁴		
4965-7							tɕʰ w ɛ ⁵⁵		
5641-7							t a ²¹		
3280-7							s a ³³		
1390-7							tɕʰ w ɛ ⁴⁴		
2156-7							f w e ⁴⁴		
3433-7							z i ³¹		
552-7							z ɿ ³¹		
4845-7							tɕ i ⁴⁴		
4846-7							t ou ⁴⁴		
2292-7							m e ³¹		
6635-7							n e ⁴⁴		
3994-7							t ou ⁴⁴		
3031-7							ts ɿ ³³		
6078-7							z ɿ ³³		
1644-7							tʰ e ⁵⁵		
2435-7							n i ⁴⁴		
1676-7							t w e ³⁵		
6281-7							kʲ i ³⁵		
5915-7							ts ɿ ⁵⁵		
1560-7							ɕ y ³³		
575-7							t a ⁴²		
5319-7							s ɤ ⁴⁴		
2797-7							k ã ³⁵		
6991-7							tɕ i ³¹		
3513-7							tɕ ɛ̃ ³¹		
5205-7							tsʰ ou ⁵⁵		
6109-7							tɕʰ u ⁵⁵		
2056-7							m ɔ ⁴²		
6099-7							k ɯ ³³		
6119-7							p ɔ ⁴²		
1978-7							t w e ³³		
3973-7							tɕ ĩ ³⁵		
2046-7							ɕ u ³³		
5622-7							s ɤ ³⁵		
648-7							tɕʰ w ɛ ⁵⁵		
6789-7							p ɛ ⁴²		
618-7							x ou ⁴⁴		
2384-7							m a ³³		
1124-7							k ã ³⁵		
1125-7							tɕ a ⁴⁴		
4178-7							k ɔu ³³		
1686-7							k ã ³⁵		
1495-7							ts ɿ ³³		
4090-7							s ɤ ³⁵		
4802-7							x ɛ ³⁵		
1764-7							ts ɔ ⁴⁴		
3270-7							m e ³³		
1884-7							kʲ i ⁴²		
1203-7							k ɯ ³⁵		
6645-7							w ẽ ³⁵		
608-7							kʰ w ɔ ³³		
2889-7							tsʰ ɯ̃ ⁵⁵		
5350-7							tsʰ u ³¹		
6158-7							kʰ a ⁴⁴		
4306-7							s ɤ ⁴²		
4891-7							k ã ²¹		
6436-7							k ɔu ³³		
6213-7							s ɤ ³⁵		
2320-7							s ɤ ⁴⁴		
5253-7							f ɤ ⁴⁴		
5108-7							tsʰ i ⁴⁴		
4100-7							tɕ ĩ ³⁵		
6018-7							ts ɿ ⁴²		
1352-7							ŋ ɯ ²¹		
4228-7							p ɛ ⁴²		
4247-7							tsʰ ɯ̃ ⁵⁵		
75-7							ts ɿ ³³		
118-7							k w ã ⁴⁴		
2866-7							m e ³³		
64-7							k ɔu ³³		
43-7							k w ɔ ³⁵		
128-7							n ɤ̃ ²¹		
7023-7							n a ³¹		
7012-7							n a ⁵⁵		
4497-7							t a ⁴²		
2928-7							tɕ i ⁵⁵		
148-7							ɣ o ⁴²		
1623-7							kʰ w ã ³³		
2648-7							tʰ ɤ̃ ⁵⁵		
2649-7							l ɔ ⁴⁴		
6242-7							l a ²¹		
3943-7							s u ³³		
1026-7							kʲ i ³⁵		
6404-7							kʲ ɛ ³⁵		
585-7							ts ɔ ⁴⁴		
1731-7							w a ⁴²		
5510-7							l a ³⁵		
5360-7							kʰ w ã ³³		
879-7							k w ɔ ³⁵		
880-7							l ɛ ⁴⁴		
271-7							p i ²¹		
3565-7							s ɤ ⁴⁴		
3896-7							m ɔ ⁴⁴		
3897-7							ts ɿ ³³		
1816-7							tɕ ɛ̃ ³¹		
3343-7							tɕ i ⁴⁴		
1864-7							s ɤ ⁴²		
2026-7							m a ²¹		
6223-7							x e ³⁵		
6224-7							m ɛ ²¹		
337-7							tɕ ɛ ⁴⁴		
4295-7							k ã ²¹		
384-7							m i ³³		
385-7							z ou ³¹		
869-7							k ã ²¹		
2745-7							s ɿ ³³		
4690-7							k w ã ³⁵		
4423-7							s ɤ ³⁵		
5380-7							s w a ⁴⁴		
4436-7							ts ɿ ³¹		
2519-7							tɕʰ ỹ ⁵⁵		
4975-7							m i ⁴⁴		
4548-7							w a ⁴²		
4397-7							p ɛ ²¹		
6203-7							tɕ ĩ ³⁵		
2689-7							t ou ²¹		
2599-7							t ou ²¹		
2600-7							m a ³⁵		
1914-7							w ẽ ³³		
1903-7							w ẽ ³³		
